	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
2676	-0.3	-1.1	-0.4	0.4	0.8	0	-1	-0.6	-0.1	-0.4	0.3	0.4	-0.1
2677	-0.1	-1.1	-0.5	0.7	0.7	0	-1	-0.7	-0.3	-0.3	0.3	0.2	-0.5
2678	-0.7	-1.1	-0.4	0.3	0.5	-0.1	-0.5	0	-0.4	-0.1	1	-0.6	-0.4
2679	-0.3	-1.1	-0.4	0.5	0.8	0.1	-1.1	-0.8	-0.2	-0.2	0.4	0.2	-0.4
2680	-0.5	-1.3	-0.4	0.4	0.6	-0.2	-0.8	-0.8	-0.1	8.88E-16	0.5	1.2	-0.4
2681	-0.1	-1.1	-0.3	0.5	0.6	0	-1	-0.5	-0.1	-0.1	0.3	0.2	-0.4
2682	-0.5	-0.8	-0.4	0.4	0.4	-0.1	-0.8	-0.4	-0.3	-0.1	0.5	1	-0.7
2683	-1	-1.5	-0.6	0.2	1.4	-0.3	-0.8	-1	-0.7	-0.1	0.8	0.7	-1
2684	-0.4	-1.9	-1.1	-0.4	0.4	-0.5	-1	-1.3	-0.3	0.1	0.9	2.3	-0.5
2685	-0.5	-1	-0.3	0.2	0.4	-8.88E-16	-1	-0.6	-0.1	-0.1	0.3	0.3	-0.4
2686	-0.2	-1.3	-1.1	0.4	1	-8.88E-16	-0.6	-0.7	-0.6	0.6	0.3	0.8	-0.5
2687	-0.2	-1.1	-0.1	0.4	0.4	-0.1	-0.8	-0.4	-0.2	-0.2	0.5	0.3	-4.44E-16
2688	-0.3	-1.2	-0.4	0.5	0.8	0.2	-0.7	-0.7	-0.4	-0.2	0.3	0.7	-0.7
2689	-0.6	-0.9	-0.4	0.6	0.5	0.5	-1.6	-0.4	-0.3	-0.1	0.4	0.4	-0.5
2690	-0.3	-1	-0.5	0.7	0.7	0.2	-1	-0.7	-0.3	-0.5	0.4	0.4	-0.2
2691	-0.4	-1.1	-0.3	0.4	0.4	-0.1	-0.8	-0.5	-0.1	-0.1	0.4	0.7	-0.1
2692	-0.1	-1.1	-0.4	0.5	0.5	-0.2	-0.8	-0.5	-0.3	-0.2	0.4	0.2	-0.3
2693	-0.2	-1.1	-0.2	0.6	0.5	-0.1	-0.8	-0.5	-0.2	-0.2	0.4	0.2	-0.2
2694	-0.4	-1.4	-0.4	0.5	0.6	-0.3	-0.6	-0.8	-0.1	-0.1	0.5	0.7	-0.4
2695	0	-1.3	-4.44E-16	0.3	0.5	0	-1.2	-0.4	-0.1	4.44E-16	0.8	0.8	-0.7
2696	-0.2	-1.1	-0.5	0.7	0.8	0	-0.9	-1	-0.3	-0.2	0.2	0.6	-0.5
2697	-0.2	-1	-0.7	0.4	0.7	-0.2	-1.1	-0.7	-0.4	-0.3	0.3	0.4	-0.5
2698	-0.9	-1.2	-0.8	-0.1	1.1	0.2	-0.9	-1.1	-0.9	0.1	0.8	-0.5	-0.8
2699	-0.2	-1	-0.4	0.5	0.4	-0.2	-1.1	-0.4	-0.2	-0.1	0.4	0.4	-0.3
2700	-0.3	-1.2	-0.3	0.4	0.6	-0.1	-0.8	-0.6	-0.2	-0.1	0.4	0.4	-0.5
2701	-0.2	-1.1	-0.2	0.5	0.5	-0.2	-0.8	-0.3	-0.2	-0.2	0.5	0.5	0.3
2702	0	-1.6	-0.4	0	0.9	-0.3	-1	-0.6	0	-0.3	0.2	0.3	-0.6
2703	-0.8	-1.4	-0.9	0.2	0.7	0.3	-0.8	-0.9	-0.8	-0.1	0.4	0.5	-0.9
2704	-0.3	-1.1	-0.5	0.3	0.4	-0.1	-1	-0.4	-0.2	-0.1	0.5	0.6	-0.1
2705	-0.2	-1.1	-0.4	0.5	0.5	-0.3	-0.7	-0.6	0	-0.3	0.4	1	-0.5
2706	-0.2	-1.1	-0.5	0.7	0.5	-0.1	-1	-0.5	-0.3	-0.2	0.4	0.1	-0.4
2707	-0.3	-1.1	-0.4	0.6	0.7	-0.1	-1.1	-0.4	-0.3	-0.3	0.4	-0.2	-0.5
2708	-0.3	-1	-0.4	0.5	0.6	-0.3	-0.9	-0.5	-0.1	-0.2	0.5	0.9	0
2709	-0.3	-1.2	-0.5	0.8	0.2	0	-1	-0.6	-0.3	8.88E-16	0.5	0.2	-0.4
2710	-0.3	-1	-0.4	0.5	0.7	-0.1	-0.9	-0.5	-0.3	-0.2	0.3	-0.1	-0.4
2711	-1.2	-0.8	-0.4	0.5	0.6	-0.1	-0.8	-1	-1.4	-0.3	1.1	1.7	-0.7
2712	-0.4	-1.1	-0.4	0.6	0.6	0	-0.8	-0.4	-0.4	-0.2	0.9	-0.2	-0.5
2713	-0.1	-1.2	-0.3	0.5	0.5	0	-1	-0.4	-0.1	-0.3	0.5	0.2	-0.4
2714	-0.5	-1	-0.2	0.5	0.5	-0.2	-0.9	-0.4	-0.2	-0.1	0.6	1.3	-0.3
2715	-0.4	-1.2	-0.7	0.7	0.1	-0.2	-0.7	-0.1	-0.4	0.2	0.3	1.8	0.1
2716	-1	-1.2	-0.8	0.2	0.6	-0.1	-0.7	-0.8	-0.4	-0.3	0.5	1.1	-0.8
2717	-0.3	-1.3	-0.8	0.6	0.6	-0.1	-1.2	-0.6	-0.3	-0.3	0.2	-1	-0.2
2718	-0.4	-0.9	-0.1	0.4	0.5	-0.1	-0.8	-0.4	0	-0.2	0.3	1	0.3
2719	-0.2	-1.1	0.2	0.2	0.4	-0.1	-0.7	-0.4	0	0.1	0.4	1.5	0.2
2720	-0.7	-1.4	-0.5	0.5	1	-8.88E-16	-0.8	-0.5	-0.7	-0.1	0.4	0.6	-0.7
2721	0	-1	-0.6	0.5	0.8	-0.1	-0.7	-0.7	-0.3	-0.2	0.3	0.1	-0.4
2722	-0.2	-1.1	-0.3	0.5	1.1	0	-0.8	-0.6	-0.6	-0.4	0.3	-0.1	-0.5
2723	-0.2	-1.1	-0.5	0.6	0.6	-0.2	-1	-0.6	-0.4	-0.1	0.3	0.4	-0.4
2724	-0.5	-2	-0.9	0.8	0.2	-0.2	-0.6	-1.1	-0.6	0.6	0.8	-0.6	-1.3
2725	-0.1	-1.8	-0.8	0.3	0.4	0.1	-0.6	-0.1	-0.7	0.1	0.5	1.4	-0.6
2726	-0.4	-1	-0.6	0.9	0.4	-0.2	-0.8	-0.6	-0.4	-0.2	0.4	0.6	-0.5
2727	-0.5	-1.3	-0.3	0.5	0.8	-0.2	-0.9	-1.1	0.8	-0.1	0.5	-0.2	-0.5
2728	-0.2	-1.1	-0.7	0.8	0.7	0.4	-1.5	-0.8	0	-0.6	0.3	-0.6	-0.6
2729	-0.2	-1.2	-0.2	0.7	0.3	0	-0.6	-0.5	0.1	-0.2	0.3	0.1	0.4
2730	-0.2	-1	-0.3	0.5	0.8	-4.44E-16	-0.9	-0.7	-0.2	-0.3	0.5	0.4	-4.44E-16
2731	-0.2	-1.2	-0.2	0.5	0.3	-0.3	-0.9	-0.4	0	-0.2	0.7	0.4	-0.5
2732	-0.3	-1.2	-0.5	0.3	0.6	0	-1	-0.6	-0.5	-0.2	0.5	0.4	-0.3
2733	-0.4	-1.2	-0.3	0.4	0.9	0.2	-1.1	-0.3	-0.3	-0.2	0.4	-0.4	-0.4
2734	-0.3	-1.3	-0.5	0.5	0.5	-0.1	-0.9	-0.4	-0.3	-0.3	0.3	0.3	-0.6
2735	-0.7	-1.3	-0.1	1.3	0.7	-0.1	-0.7	-0.9	-0.3	0.3	0.6	0.5	-0.6
2736	-0.6	-1.5	-0.7	-0.7	1.2	-0.2	-0.9	-1.7	-0.4	1	0.9	0.4	-0.8
2737	-0.3	-1	-0.3	0.5	0.4	-0.2	-0.7	-0.6	-0.3	-0.2	0.5	0.3	-0.6
2738	-0.3	-0.9	-0.1	0.2	0.2	-0.1	-0.8	0	-0.3	-0.1	0.5	1.2	-0.6
2739	0	-0.6	-0.9	0.6	0.1	-0.1	-0.7	-0.5	0.2	-0.4	0.6	0.9	-0.3
2740	-0.3	-1.1	-0.1	0.3	0.4	-0.2	-0.7	-0.4	-0.1	-0.1	0.5	1.6	0.4
2741	-0.4	-1.4	-0.9	0.5	0.5	0	-0.9	-0.6	-0.4	-0.2	0.1	0.4	-0.5
2742	-0.3	-1.1	-0.4	0.5	0.5	-0.1	-0.8	-0.6	-0.3	-0.2	0.3	0.1	-0.5
2743	-0.2	-1	-0.4	0.6	0.5	-0.1	-0.9	-0.5	-0.2	-0.3	0.4	0.3	-0.3
2744	0.1	-1.1	-0.8	0	-0.3	-0.2	-0.7	0.4	-0.4	-0.3	0.6	-1.5	-0.3
2745	0.1	-1.4	-0.4	0.5	0.8	-0.2	-1	-0.5	-0.1	-0.5	0.4	0.5	0.1
2746	-0.2	-0.8	-0.5	0.5	0.6	0.1	-0.8	-1	-0.2	-0.3	0.2	0.8	-0.8
2747	-0.3	-0.9	-0.6	0.5	1	-0.2	-0.7	-1.1	-0.4	-0.2	0.5	0.4	-0.4
2748	-0.3	-1.1	-0.4	0.6	0.5	-0.1	-0.9	-0.5	-0.3	-0.1	0.3	0.4	-0.2
2749	-0.2	-1.1	-0.4	0.5	0.4	0	-0.7	-0.5	-0.2	-0.3	0.4	0.1	-0.6
2750	-0.3	-1.2	-0.4	0.7	0.4	0	-1	-0.6	-0.3	-0.3	0.6	0.7	-0.4
2751	-0.7	-1.2	-0.8	0.3	0.7	0.1	-0.7	-0.9	-0.6	-0.1	0.3	0.7	-0.7
2752	-0.4	-1	-0.5	0.4	0.7	-0.1	-0.9	-0.7	-0.3	-0.1	0.3	0.7	-0.3
2753	0.1	-1.2	-0.4	0.3	0.6	-0.2	-0.9	-0.2	-0.1	-0.3	0.5	0.7	-0.2
2754	-0.4	-1	-0.7	0.2	1	0.1	-0.8	-0.9	-0.2	-0.1	0.3	0.3	-0.5
2755	-0.2	-1.3	-0.5	0.4	0.6	-8.88E-16	-0.8	-0.8	-0.6	-0.1	0.5	0.8	-0.2
2756	-0.1	-1.2	-0.5	0.4	0.6	-0.2	-0.8	-0.6	-0.3	-0.2	0.3	0.6	-0.3
2757	-0.1	-1.1	-0.3	0.5	0.5	-0.2	-0.8	-0.6	-0.4	-0.1	0.4	0.4	-0.3
2758	-0.2	-1.1	-0.6	0.9	0.7	0.1	-1.2	-0.7	-0.4	-0.2	0.4	0.3	-0.5
2759	-0.2	-1.2	-0.4	0.7	1	-0.2	-0.9	-1	-0.3	-0.2	0.2	0.5	-0.4
2760	-0.3	-1	-0.3	0.4	0.6	-0.3	-0.7	-0.4	-0.2	-0.3	0.5	0.7	-0.2
2761	-0.2	-0.9	-0.6	0.5	0.8	0	-0.9	-0.7	-0.3	-0.2	0.3	0.7	-0.4
2762	-0.1	-1.2	-0.5	0.5	0.9	-0.1	-1.2	-0.7	-0.3	-0.3	0.3	0	-0.3
2763	-0.4	-1.1	-0.4	0.4	0.7	-0.1	-0.8	-0.6	-0.4	-0.2	0.3	0.3	-0.4
2764	-0.3	-1.1	0.1	0.3	0.5	-0.1	-1.1	-0.3	-0.1	-0.1	0.5	0.9	-0.1
2765	-0.2	-1.2	-0.4	0.5	1	-0.1	-0.9	-0.7	-0.3	-0.2	0.2	0	-0.3
2766	-0.2	-1.3	0.1	0.4	0.6	-0.1	-0.6	-0.6	-0.2	-0.1	0.4	1.5	-0.5
2767	-0.8	-1.2	-0.9	8.88E-16	1	-0.3	-1	-1.1	-0.4	0.1	0	2.3	-0.7
2768	-0.1	-1.1	-0.3	0.4	0.4	-0.1	-0.7	-0.5	-0.2	-0.2	0.3	0	-0.5
2769	-0.2	-1.2	-0.4	0.4	0.7	-0.1	-1	-0.6	0	-0.2	0.5	-0.2	-0.4
2770	-0.5	-1.1	-0.3	0.3	0.5	-0.1	-1	-0.2	-0.2	-0.2	0.4	1	0.2
2771	-0.3	-0.6	-0.9	0.3	0.9	0.1	-1.1	-0.8	-0.3	-0.2	0.4	0.3	-0.3
2772	-0.3	-1.1	-0.7	0.7	0.5	0	-0.8	-0.5	-0.3	-0.3	0.4	0.7	-0.5
2773	-0.2	-1.1	-0.2	0.4	0.5	-0.1	-0.9	-0.4	-0.1	-0.2	0.5	0.7	-0.3
2774	-0.2	-1.2	-0.2	0.4	0.4	0	-0.9	-0.4	-0.2	-0.2	0.4	0.8	-0.2
2775	-0.4	-1.2	-0.2	0.3	1.2	-0.3	-1.4	-0.4	-0.4	-0.1	0.5	0.3	0.4
2776	-0.8	-1.4	-1.1	0.2	1.3	0.1	-0.1	-2.1	-1.9	-0.1	-0.2	2	-0.8
2777	-0.3	-1	-0.5	0.1	0.7	-0.5	-0.7	-0.7	0.4	-0.5	0.6	0.9	-0.3
2778	-0.4	-1.4	-0.7	0.4	0.8	-0.2	-0.7	-0.8	0	-0.5	0.6	0.4	-0.1
2779	-0.1	-1.1	-0.4	0.4	0.7	-0.2	-0.6	-0.8	-0.1	-0.5	0.7	0.4	0
2780	-0.2	-1.1	-0.9	0.4	1	0.1	-0.5	-1.6	0	-0.4	0.8	0.9	-0.1
2781	-0.2	-1.9	-1.8	-0.5	0.4	-0.2	-0.9	0.1	0.1	0.7	1.1	1.7	-1
2782	-0.2	-1.2	-0.5	0.6	0.6	-0.3	-0.6	-0.7	0	-0.4	0.7	0	-0.1
2783	-0.2	-1.2	-0.4	0.2	0.6	-0.3	-0.7	-0.5	0	-0.4	0.9	1.6	1.8
2784	-0.6	-1.4	-1.2	0.2	0.7	-0.4	-0.9	-0.7	-0.2	0.1	0.8	0.9	-0.2
2785	-1.2	-4.2	-3.6	-1.6	-0.6	-0.2	-1	-1	0.7	3.7	4.3	2.3	-1.2
2786	-2.6	-5.1	-2.1	-0.7	0.2	-0.2	-0.9	-0.6	0.3	2.1	4.7	2	-2.1
2787	-0.2	-1.3	-0.6	0.3	0.9	-0.3	-0.6	-1	0	-0.1	0.7	0.3	0.1
2788	-0.3	-1.7	-0.9	0.1	0.7	-0.2	-1	-0.5	-0.1	-0.8	1.3	0.4	-8.88E-16
2789	0	-2	-1.7	-0.7	0.3	-0.3	-0.8	-0.5	0.4	4.44E-16	2	1	-0.4
2790	-0.1	-1.4	-0.5	0.2	0.6	-0.4	-0.5	-0.6	0.1	-0.4	0.7	1	-0.3
2791	-0.3	-1.2	-0.8	0.5	0.6	-0.5	-0.5	-0.5	0.1	-0.6	0.5	0.2	-4.44E-16
2792	0.3	-1.7	-0.7	-0.4	1.2	-0.4	-0.8	-1	0	0.1	1.1	3.5	0.4
2793	-0.7	-1.3	-0.7	-0.3	0.1	-0.4	-0.9	-0.1	0.4	4.44E-16	0.5	2.3	-0.3
2794	-0.1	-1.1	-0.6	0.4	0.6	-0.3	-0.6	-0.7	0	-0.4	0.7	0.2	-0.1
2795	-1	-2.1	-1.5	-0.3	1.1	0.1	-0.8	-1.2	-0.4	0.9	1.8	-0.3	-0.3
2796	-0.3	-1.5	-0.7	0.4	1.2	-0.3	-1	-1	-0.2	-0.6	0.7	0.5	0.2
2797	-0.2	-1.4	-0.9	0.2	0.7	-0.3	-0.9	-0.9	0.1	-0.2	1.1	1	0
2798	-0.1	-1.1	-0.2	2	-0.7	-0.8	-0.6	-0.3	0.7	-0.3	-0.3	-0.1	-0.1
2799	-0.3	-1.2	-0.4	0.2	0.6	-0.3	-0.5	-1	-0.4	-0.3	0.8	0.5	-8.88E-16
2800	-0.2	-1.1	-0.4	0.3	0.7	-0.2	-0.7	-0.7	0	-0.4	0.7	0.9	1.6
2801	-0.1	-1.2	-0.5	0.5	0.8	-0.4	-0.7	-0.8	-0.1	-0.4	0.6	0.2	0
2802	-0.2	-1.2	-0.6	0.5	0.2	-0.3	-0.6	-0.9	0.2	-0.4	0.4	-0.1	0.1
2803	-0.3	-1.3	-0.8	0.4	0.8	-0.3	-0.7	-0.7	0	-0.3	0.8	0.5	-0.1
2804	-1.4	-4.1	-4.1	-1.3	-0.4	-0.3	-0.7	-1.1	-0.2	2.8	3.5	3.4	-1.9
2805	-0.2	-1.3	-0.8	0.5	0.7	-0.1	-0.6	-0.8	0.1	-0.7	1	0.3	-0.3
2806	-0.4	-0.9	-0.2	-0.7	0.8	-4.44E-16	-0.6	-0.3	-0.6	0.3	1.1	0.4	-0.5
2807	-0.2	-1	0.5	-0.5	0.4	0.1	-0.7	-0.1	-0.6	0.6	0.5	0.2	-0.7
2808	-0.6	-0.8	-8.88E-16	-1.1	0.8	-0.3	-0.7	-0.3	-0.6	0.5	1.1	1.3	-0.6
2809	-0.4	-1	-4.44E-16	0.2	0.7	-0.2	-0.8	-0.1	-0.4	4.44E-16	0.6	-0.1	-0.8
2810	-0.5	-1	0.2	-1.7	0.3	0.2	-0.9	0.2	-0.9	1.2	1.1	3	-0.8
2811	-0.8	-1	-0.1	-0.8	0.7	0.2	-0.6	-0.3	-0.4	0.2	1	-0.1	-0.5
2812	-0.5	-0.5	-0.7	-1.7	0.2	-0.1	-0.7	0.3	-0.9	2.2	0.2	0	-0.5
2813	-0.7	-0.6	0.7	-1.5	0.1	-0.5	-0.8	0.3	-0.6	1	0.6	1.2	-0.5
2814	-0.5	-0.7	-0.4	-0.7	0.5	-0.1	-0.7	-0.2	-0.5	0.4	0.8	0.7	-0.7
2815	-0.6	-1	-8.88E-16	-1.6	0.6	-0.6	-0.8	-0.1	-0.4	0.4	1.1	2.2	-0.6
2816	-0.4	-0.9	0.3	0.3	0.3	-0.5	-0.6	0	-0.8	0.1	0.3	0.8	-0.7
2817	-0.6	-0.9	-0.2	-0.3	0.5	-0.3	-0.7	-0.1	-0.5	0.2	0.6	0.8	-0.8
2818	-0.4	-0.7	0.4	0	0.3	-0.4	-0.7	0.1	-0.6	0.3	0.5	0.3	-0.6
2819	-0.3	-0.8	0.2	4.44E-16	0.4	-0.4	-0.7	-4.44E-16	-0.6	0.3	0.2	0.3	-0.5
2820	-0.5	-1.6	-0.2	-0.2	-0.2	-0.2	-0.4	-0.8	-0.2	0.3	1.3	1.1	-0.4
2821	0	-0.9	-0.6	1	0.5	-0.1	-0.9	-0.6	-0.2	-0.4	0.7	0	0.1
2822	0	-1.8	-0.4	0.4	0.3	-0.1	-0.1	-1	-0.4	-0.1	0.7	-0.4	-0.2
2823	-0.4	-1.4	-0.5	0.5	0.8	-0.3	-0.8	-0.4	-0.6	8.88E-16	0.3	1.1	-0.2
2824	0	-1	-0.7	0.8	0.5	0.1	-0.6	-0.9	-0.4	-0.4	0.9	-0.5	0
2825	0	-0.9	-0.7	0.5	0.6	0	-1	-1	-0.4	0.6	0.6	0	0.1
2826	0	-1	-0.1	0.5	0.2	-0.2	-0.4	-0.5	-0.3	-0.1	0.5	-0.3	-0.1
2827	-0.1	-1	-0.5	0.7	0.2	-0.2	-0.5	-0.6	-0.2	-0.1	0.8	0	0
2828	-0.5	-1.5	-0.5	0.1	0.3	-0.2	-0.7	-0.5	-0.2	0.2	1	0.9	0
2829	0	-1	-0.6	0.6	0.3	-0.1	-0.5	-0.7	-0.4	-0.2	0.6	0	-0.1
2830	-0.1	-1.4	-0.4	0.6	0.4	0.3	-0.7	-0.9	-0.4	0.2	0.6	0.9	-0.1
2831	0.2	-1.1	-0.7	0.8	0.2	-0.1	-0.5	-0.7	-0.5	-0.2	0.9	-0.2	0
2832	-0.6	-1.6	-0.8	0.6	0.4	0.2	-0.3	-0.9	-0.6	-0.3	0.6	0.1	-0.5
2833	-0.1	-1.4	-0.7	0.6	0.4	0.1	-0.9	-1.2	-0.6	0.2	0.6	2.1	-0.3
2834	-0.3	-1.1	-0.6	0.6	0.3	0.2	-0.5	-1.3	-0.4	0.1	0.7	0.6	-0.3
2835	-0.1	-1.2	-0.5	0.8	0.3	0	-0.5	-0.9	-0.3	-0.1	0.6	0.1	-0.1
2836	-0.4	-1.6	-0.7	0.3	0.5	-0.1	-0.4	-0.9	-0.3	0.3	0.9	0.1	-0.2
2837	-0.4	-0.5	-1.9	-0.1	0.4	0.1	-0.6	-0.8	-0.4	0	0.8	0.4	-0.2
2838	-0.6	-1.2	-0.4	0.9	0.7	0.3	-0.9	-0.5	-0.8	0.5	0.3	0.5	-0.4
2839	-0.1	-1.3	-0.5	0.6	0.9	0.1	-1.2	-0.9	-0.4	-0.3	0.7	-0.1	-0.3
2840	-0.1	-0.9	-0.4	0.6	0.3	-0.1	-0.6	-0.6	-0.3	-0.3	0.6	0	0
2841	-0.1	-0.9	-0.3	0.6	0.4	-0.4	-0.4	-0.4	-0.3	-0.1	0.9	-0.1	-0.1
2842	-0.4	-1.2	-0.9	0.8	0.5	0.2	-0.7	-1.1	0	0.2	0.7	0.3	-0.3
2843	-0.1	-1	-0.7	0.6	0.3	0	-0.6	-0.8	-0.3	-0.3	0.7	-0.1	-0.1
2844	-0.1	-1.5	-1	1.6	0.4	0.2	-1	-1.3	0.2	-0.5	0.4	1.2	-0.2
2845	-1.3	-1.7	-1.3	1.1	0.7	0.6	-1.1	-1.2	0.4	0.2	0.1	0.5	0.1
2846	-0.3	-1	-0.7	0.4	0.5	-0.1	-0.3	-0.7	-0.2	-0.3	0.6	0.5	-0.2
2847	-0.3	-1	-0.7	0.5	0.5	0.1	-0.6	-1	-0.5	0.1	1.1	0.1	-0.6
2848	-0.1	-0.9	-0.4	0.7	0.3	-0.2	-0.5	-0.6	-0.2	-0.3	0.6	0	0
2849	-0.1	-1	-0.7	0.8	0.3	-0.2	-0.7	-0.5	-0.2	-0.3	0.5	0.5	-8.88E-16
2850	-0.3	-1.2	-0.4	0.2	0.4	-0.1	-0.5	-0.9	-0.3	-0.1	1	-0.3	-0.5
2851	-0.2	-1.2	-0.4	0.7	0.5	-0.1	-0.5	-0.9	-0.2	-0.3	0.5	0.2	0.1
2852	-0.4	-1.3	-0.4	0.7	0.4	0.1	-0.7	-0.7	-0.2	-0.2	0.6	0.2	-0.2
2853	-0.1	-1.2	-0.5	0.5	0.3	0	-0.5	-0.5	-0.4	-0.3	0.7	0.1	-8.88E-16
2854	-0.7	-1.3	-0.3	0.3	0.4	0.8	-1	-0.9	-0.7	0	0.5	0.6	-0.6
2855	-0.3	-1.1	-0.5	0.4	0.2	-0.2	-0.5	-0.7	-0.2	-0.3	0.8	0.2	-0.1
2856	-0.1	-0.9	-0.2	0.5	0.1	-0.2	-0.4	-0.5	-0.2	-0.4	0.4	0.7	0
2857	0.3	0.8	-2.4	0.8	0.1	1.2	-1.9	-0.9	-0.9	-0.1	1.4	0.1	-0.7
2858	0.2	-0.8	-0.7	0.6	0.5	0	-0.3	-0.5	-0.5	-0.3	0.3	0.6	-0.2
2859	-0.9	-1.2	-0.5	-0.2	0.6	0.2	0	-1.5	-0.1	-0.5	0.5	-0.9	-0.1
2860	-0.5	-1.3	-0.8	0.2	0.5	0.6	-0.8	-1.5	-0.6	0.1	0.4	0.1	-0.3
2861	-0.1	-1	-0.5	0.6	0.5	-0.2	-0.8	-0.5	-0.2	-0.3	0.6	-0.1	0
2862	-0.2	-1.1	-0.2	0.4	0.4	-0.1	-0.5	-0.8	-0.2	-0.2	0.5	0	0
2863	-0.2	-1.5	-0.7	0.5	0.5	-8.88E-16	-0.7	-1.4	-0.3	-0.1	0.7	0.3	-0.2
2864	0.5	-2.6	0	0.2	0.2	0.2	-0.4	-0.8	-0.4	-0.1	1.2	-1.1	-0.3
2865	-0.3	-1.2	-0.8	0.8	0.3	-0.1	-0.4	-0.7	-0.2	-0.2	0.5	0.1	-0.1
2866	-0.6	-1.4	-0.8	0.8	0.4	-0.2	-0.8	-0.5	-0.4	-0.1	0.7	0.6	-0.2
2867	0.1	-1.8	-0.2	0.9	0.7	-0.3	-0.5	-1.5	-0.9	0.5	0.8	0.1	-0.1
2868	-0.2	-1	-0.7	0.5	0.3	-0.1	-0.5	-0.5	-0.5	-0.1	0.7	-0.5	0.2
2869	-0.1	-1.5	-0.3	0.3	0.2	-0.4	-0.5	-0.5	-0.5	0.2	0.5	0.2	-0.2
2870	-0.3	-2.7	-1.1	-0.9	-0.4	-0.2	-0.5	-0.7	-0.3	0.6	1.5	2.3	8.88E-16
2871	-0.1	-1.3	-0.8	0.6	0.5	-0.3	-0.5	-1.1	-0.6	0.2	0.8	-0.3	-0.3
2872	-0.1	-0.9	-0.3	0.6	0.2	-0.1	-0.6	-0.5	-0.3	-0.3	0.6	0	0
2873	-0.3	-1.4	-0.4	0.5	0.4	-0.4	-0.6	-0.7	-0.1	-0.1	0.9	-0.4	-0.1
2874	-0.4	-1.5	-0.6	0.9	0.8	-0.1	-0.4	-1	-0.5	-0.1	0.8	-0.7	-0.2
2875	0	-1	-0.4	0.7	0.4	-0.1	-0.5	-0.7	-0.2	-0.3	0.5	0.2	0
2876	-0.2	-1.2	-0.5	0.7	8.88E-16	0.1	-0.3	-0.5	-0.1	-0.1	0.4	0.2	-0.2
2877	-0.3	-1.5	-0.6	0.5	0.5	0.2	-0.8	-1.2	-0.6	0	0.5	-0.3	-0.2
2878	-0.2	-1.3	-0.6	0.6	0	0	-0.2	-0.6	-0.6	8.88E-16	0.6	0.6	-0.3
2879	-0.3	-0.8	-0.9	1.4	0.6	-0.2	-1	-0.7	-0.2	-0.6	0.7	0	-0.1
2880	-0.5	-1.1	-0.5	0.5	0.3	0	-0.3	-0.9	-0.6	-0.3	0.8	0.5	-0.3
2881	-0.3	-1.3	-0.4	0.7	0.2	-0.2	-0.4	-0.5	-0.5	8.88E-16	0.5	-0.3	0
2882	-0.6	-1.7	-1.8	-0.4	0.3	-0.4	-0.2	-0.6	-0.6	0.9	0.9	1.7	-0.4
2883	-0.4	-2.3	-1.1	-0.7	-0.6	-0.1	-0.6	-0.9	-0.3	0.3	1.5	2.2	-0.5
2884	-0.4	-1	-0.7	0.7	0.5	0	-0.3	-0.9	-0.3	-0.2	0.7	-0.6	-0.3
2885	-0.2	-1.1	-0.6	0.5	0.2	0	-0.4	-0.8	-0.3	8.88E-16	0.6	0.1	-0.1
2886	-1	-2.3	-1.8	-0.3	0.1	-0.1	-0.5	-0.9	-0.4	0.9	2.3	0.6	-1.1
2887	-0.2	-1.3	-0.5	0.8	0	0.2	-1	-0.7	-0.3	-0.1	0.7	0.3	0
2888	-0.4	-1.3	-0.7	0.7	0.4	0.3	-0.5	-1	-0.4	0	0.6	0	-0.2
2889	-0.2	-1.1	-0.5	0.9	0.1	0	-0.8	-0.4	-0.2	-0.2	0.5	0	0.1
2890	-0.3	-0.5	-1.6	1.9	1	0.1	-1.4	-1.2	-0.2	-0.8	0.8	-0.8	0.1
2891	-0.2	-1.3	-0.4	0.4	0.3	0.2	-0.3	-0.6	-0.5	-0.1	0.6	0.4	-0.2
2892	-0.1	-1	-0.5	0.6	0.3	-0.2	-0.6	-0.5	-0.3	-0.2	0.7	0.2	-0.1
2893	-0.8	-1	-0.5	0.5	0.6	0.5	-0.8	-1.2	-0.5	-0.2	0.7	0.9	-0.7
2894	-8.88E-16	-1	-0.5	0.7	0.2	0	-0.3	-0.6	-0.4	-0.2	0.6	0.7	-0.2
2895	-0.5	-1.6	-0.7	0.3	0.2	0	-0.8	-0.8	-0.4	0.2	0.6	-1.3	-0.2
2896	0	-1.2	-0.4	0.7	0.4	-0.2	-0.5	-0.6	-0.3	-0.4	0.6	-0.2	0
2897	-0.2	-1.2	-0.4	0.6	0.6	-0.1	-0.6	-1	-0.1	0.1	1	0.5	-0.3
2898	0	-1.2	-0.7	1	0.4	-0.1	-0.7	-0.6	-0.2	-0.3	0.6	0.3	0
2899	-0.1	-1.2	-0.6	0.7	0.4	0.2	-0.1	-1.3	-0.8	8.88E-16	0.3	0.5	-0.4
2900	0	-1.3	0.3	0.1	0.7	0.2	-0.9	-0.9	-0.6	0.8	0.2	-0.8	0
2901	-0.1	-1	-0.7	0.5	0.2	-0.1	-0.4	-0.8	-0.5	-0.2	0.8	-0.1	-0.1
